"","QUANTITYORDERED","PRICEEACH","ORDERDATE","MONTH_ID","YEAR_ID","PRODUCTLINE","CUSTOMERNAME","CITY","STATE","COUNTRY"
"243",20,100,"7/1/2003 0:00",7,2003,"Motorcycles","Lyon Souveniers","Paris","","France"
"244",49,100,"8/25/2003 0:00",8,2003,"Motorcycles","Toys4GrownUps.com","Pasadena","CA","USA"
"245",38,100,"10/10/2003 0:00",10,2003,"Motorcycles","Corporate Gift Ideas Co.","San Francisco","CA","USA"
"246",35,100,"11/4/2003 0:00",11,2003,"Motorcycles","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"247",40,100,"11/11/2003 0:00",11,2003,"Motorcycles","Daedalus Designs Imports","Lille","","France"
"248",28,100,"11/18/2003 0:00",11,2003,"Motorcycles","Toys4GrownUps.com","Pasadena","CA","USA"
"249",25,100,"12/1/2003 0:00",12,2003,"Motorcycles","Mini Wheels Co.","San Francisco","CA","USA"
"250",36,100,"1/15/2004 0:00",1,2004,"Motorcycles","Auto Canal Petit","Paris","","France"
"251",43,100,"2/21/2004 0:00",2,2004,"Motorcycles","Daedalus Designs Imports","Lille","","France"
"252",32,100,"4/5/2004 0:00",4,2004,"Motorcycles","Vitachrome Inc.","NYC","NY","USA"
"253",46,100,"5/18/2004 0:00",5,2004,"Motorcycles","Tekni Collectables Inc.","Newark","NJ","USA"
"254",48,100,"6/28/2004 0:00",6,2004,"Motorcycles","Gift Depot Inc.","Bridgewater","CT","USA"
"255",43,100,"8/2/2004 0:00",8,2004,"Motorcycles","Online Mini Collectables","Brickhaven","MA","USA"
"256",49,100,"8/27/2004 0:00",8,2004,"Motorcycles","Marta's Replicas Co.","Cambridge","MA","USA"
"257",24,100,"9/30/2004 0:00",9,2004,"Motorcycles","Toys of Finland, Co.","Helsinki","","Finland"
"258",26,100,"10/15/2004 0:00",10,2004,"Motorcycles","Baane Mini Imports","Stavern","","Norway"
"259",30,100,"11/3/2004 0:00",11,2004,"Motorcycles","Microscale Inc.","NYC","NY","USA"
"260",24,100,"11/15/2004 0:00",11,2004,"Motorcycles","Land of Toys Inc.","NYC","NY","USA"
"261",55,100,"11/24/2004 0:00",11,2004,"Motorcycles","Salzburg Collectables","Salzburg","","Austria"
"262",22,100,"1/5/2005 0:00",1,2005,"Motorcycles","Technics Stores Inc.","Burlingame","CA","USA"
"263",49,78.92,"2/3/2005 0:00",2,2005,"Motorcycles","La Rochelle Gifts","Nantes","","France"
"264",44,100,"3/3/2005 0:00",3,2005,"Motorcycles","FunGiftIdeas.com","New Bedford","MA","USA"
"265",66,100,"4/8/2005 0:00",4,2005,"Motorcycles","UK Collectables, Ltd.","Liverpool","","UK"
"266",21,100,"5/13/2005 0:00",5,2005,"Motorcycles","Euro Shopping Channel","Madrid","","Spain"
"267",34,100,"1/31/2003 0:00",1,2003,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"268",43,100,"4/16/2003 0:00",4,2003,"Classic Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"269",46,100,"6/3/2003 0:00",6,2003,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"270",33,100,"8/8/2003 0:00",8,2003,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"271",42,100,"9/28/2003 0:00",9,2003,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"272",34,100,"10/22/2003 0:00",10,2003,"Classic Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"273",47,100,"11/6/2003 0:00",11,2003,"Classic Cars","L'ordine Souveniers","Reggio Emilia","","Italy"
"274",33,100,"11/14/2003 0:00",11,2003,"Classic Cars","Mini Creations Ltd.","New Bedford","MA","USA"
"275",24,100,"11/26/2003 0:00",11,2003,"Classic Cars","Super Scale Inc.","New Haven","CT","USA"
"276",26,100,"1/2/2004 0:00",1,2004,"Classic Cars","Saveley & Henriot, Co.","Lyon","","France"
"277",30,100,"2/12/2004 0:00",2,2004,"Classic Cars","Clover Collections, Co.","Dublin","","Ireland"
"278",43,100,"3/15/2004 0:00",3,2004,"Classic Cars","Blauer See Auto, Co.","Frankfurt","","Germany"
"279",25,100,"5/5/2004 0:00",5,2004,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"280",27,100,"7/20/2004 0:00",7,2004,"Classic Cars","Diecast Classics Inc.","Allentown","PA","USA"
"281",27,100,"8/20/2004 0:00",8,2004,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"282",24,100,"9/9/2004 0:00",9,2004,"Classic Cars","Amica Models & Co.","Torino","","Italy"
"283",34,100,"10/14/2004 0:00",10,2004,"Classic Cars","AV Stores, Co.","Manchester","","UK"
"284",46,100,"10/22/2004 0:00",10,2004,"Classic Cars","Heintze Collectables","Aaarhus","","Denmark"
"285",27,54.33,"11/5/2004 0:00",11,2004,"Classic Cars","Vitachrome Inc.","NYC","NY","USA"
"286",33,100,"11/20/2004 0:00",11,2004,"Classic Cars","La Corne D'abondance, Co.","Paris","","France"
"287",47,100,"11/1/2004 0:00",11,2004,"Classic Cars","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"288",49,55.34,"12/10/2004 0:00",12,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"289",40,100,"1/26/2005 0:00",1,2005,"Classic Cars","Tokyo Collectables, Ltd","Minato-ku","Tokyo","Japan"
"290",37,100,"2/17/2005 0:00",2,2005,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"291",47,100,"5/5/2005 0:00",5,2005,"Classic Cars","Gift Depot Inc.","Bridgewater","CT","USA"
"292",45,100,"3/3/2003 0:00",3,2003,"Classic Cars","Cruz & Sons Co.","Makati City","","Philippines"
"293",37,99.82,"5/8/2003 0:00",5,2003,"Classic Cars","Marseille Mini Autos","Marseille","","France"
"294",48,100,"7/2/2003 0:00",7,2003,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"295",31,100,"9/5/2003 0:00",9,2003,"Classic Cars","Collectables For Less Inc.","Brickhaven","MA","USA"
"296",46,100,"10/11/2003 0:00",10,2003,"Classic Cars","Men 'R' US Retailers, Ltd.","Los Angeles","CA","USA"
"297",47,100,"11/4/2003 0:00",11,2003,"Classic Cars","Mini Auto Werke","Graz","","Austria"
"298",28,100,"11/12/2003 0:00",11,2003,"Classic Cars","Herkku Gifts","Bergen","","Norway"
"299",40,100,"11/20/2003 0:00",11,2003,"Classic Cars","Toms Spezialitten, Ltd","Koln","","Germany"
"300",20,100,"12/2/2003 0:00",12,2003,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"301",39,100,"1/16/2004 0:00",1,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"302",25,99.82,"2/22/2004 0:00",2,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"303",29,100,"4/9/2004 0:00",4,2004,"Classic Cars","Danish Wholesale Imports","Kobenhavn","","Denmark"
"304",22,100,"6/1/2004 0:00",6,2004,"Classic Cars","UK Collectables, Ltd.","Liverpool","","UK"
"305",22,100,"7/6/2004 0:00",7,2004,"Classic Cars","L'ordine Souveniers","Reggio Emilia","","Italy"
"306",47,100,"8/2/2004 0:00",8,2004,"Classic Cars","Online Mini Collectables","Brickhaven","MA","USA"
"307",45,100,"8/30/2004 0:00",8,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"308",29,100,"10/4/2003 0:00",10,2003,"Classic Cars","Blauer See Auto, Co.","Frankfurt","","Germany"
"309",24,100,"10/16/2004 0:00",10,2004,"Classic Cars","Toms Spezialitten, Ltd","Koln","","Germany"
"310",35,100,"11/3/2004 0:00",11,2004,"Classic Cars","Volvo Model Replicas, Co","Lule","","Sweden"
"311",46,83.63,"11/15/2004 0:00",11,2004,"Classic Cars","Land of Toys Inc.","NYC","NY","USA"
"312",44,95.93,"11/24/2004 0:00",11,2004,"Classic Cars","Salzburg Collectables","Salzburg","","Austria"
"313",34,96.73,"1/6/2005 0:00",1,2005,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"314",35,100,"2/8/2005 0:00",2,2005,"Classic Cars","Boards & Toys Co.","Glendale","CA","USA"
"315",25,72.38,"3/3/2005 0:00",3,2005,"Classic Cars","Scandinavian Gift Ideas","Boras","","Sweden"
"316",10,100,"5/17/2005 0:00",5,2005,"Classic Cars","Salzburg Collectables","Salzburg","","Austria"
"317",29,100,"2/11/2003 0:00",2,2003,"Classic Cars","Danish Wholesale Imports","Kobenhavn","","Denmark"
"318",39,100,"4/16/2003 0:00",4,2003,"Classic Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"319",42,100,"6/3/2003 0:00",6,2003,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"320",46,100,"8/8/2003 0:00",8,2003,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"321",49,100,"9/28/2003 0:00",9,2003,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"322",27,100,"10/22/2003 0:00",10,2003,"Classic Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"323",50,100,"11/6/2003 0:00",11,2003,"Classic Cars","L'ordine Souveniers","Reggio Emilia","","Italy"
"324",43,100,"11/14/2003 0:00",11,2003,"Classic Cars","Mini Creations Ltd.","New Bedford","MA","USA"
"325",38,100,"11/26/2003 0:00",11,2003,"Classic Cars","Super Scale Inc.","New Haven","CT","USA"
"326",20,100,"1/2/2004 0:00",1,2004,"Classic Cars","Saveley & Henriot, Co.","Lyon","","France"
"327",27,100,"2/12/2004 0:00",2,2004,"Classic Cars","Clover Collections, Co.","Dublin","","Ireland"
"328",49,100,"3/19/2004 0:00",3,2004,"Classic Cars","CAF Imports","Madrid","","Spain"
"329",27,100,"5/5/2004 0:00",5,2004,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"330",39,100,"7/20/2004 0:00",7,2004,"Classic Cars","Diecast Classics Inc.","Allentown","PA","USA"
"331",24,100,"8/20/2004 0:00",8,2004,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"332",45,100,"9/9/2004 0:00",9,2004,"Classic Cars","Amica Models & Co.","Torino","","Italy"
"333",20,100,"10/14/2004 0:00",10,2004,"Classic Cars","AV Stores, Co.","Manchester","","UK"
"334",36,100,"10/22/2004 0:00",10,2004,"Classic Cars","Heintze Collectables","Aaarhus","","Denmark"
"335",24,100,"11/5/2004 0:00",11,2004,"Classic Cars","Baane Mini Imports","Stavern","","Norway"
"336",49,63.38,"11/20/2004 0:00",11,2004,"Classic Cars","La Corne D'abondance, Co.","Paris","","France"
"337",26,100,"12/1/2004 0:00",12,2004,"Classic Cars","Muscle Machine Inc","NYC","NY","USA"
"338",49,62.09,"12/15/2004 0:00",12,2004,"Classic Cars","Reims Collectables","Reims","","France"
"339",34,100,"1/26/2005 0:00",1,2005,"Classic Cars","Tokyo Collectables, Ltd","Minato-ku","Tokyo","Japan"
"340",34,95.35,"2/17/2005 0:00",2,2005,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"341",33,100,"3/23/2005 0:00",3,2005,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"342",22,100,"5/5/2005 0:00",5,2005,"Classic Cars","Gift Depot Inc.","Bridgewater","CT","USA"
"343",39,89.38,"3/3/2003 0:00",3,2003,"Classic Cars","Cruz & Sons Co.","Makati City","","Philippines"
"344",32,63.84,"5/8/2003 0:00",5,2003,"Classic Cars","Marseille Mini Autos","Marseille","","France"
"345",24,75.01,"7/2/2003 0:00",7,2003,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"346",21,63.84,"9/5/2003 0:00",9,2003,"Classic Cars","Collectables For Less Inc.","Brickhaven","MA","USA"
"347",24,73.42,"10/10/2003 0:00",10,2003,"Classic Cars","Corporate Gift Ideas Co.","San Francisco","CA","USA"
"348",36,63.84,"11/4/2003 0:00",11,2003,"Classic Cars","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"349",20,81.4,"11/12/2003 0:00",11,2003,"Classic Cars","Herkku Gifts","Bergen","","Norway"
"350",30,64.64,"11/20/2003 0:00",11,2003,"Classic Cars","Toms Spezialitten, Ltd","Koln","","Germany"
"351",44,82.99,"12/2/2003 0:00",12,2003,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"352",28,92.57,"1/15/2004 0:00",1,2004,"Classic Cars","Auto Canal Petit","Paris","","France"
"353",37,77.41,"2/22/2004 0:00",2,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"354",20,74.21,"4/9/2004 0:00",4,2004,"Classic Cars","Danish Wholesale Imports","Kobenhavn","","Denmark"
"355",25,90.17,"6/1/2004 0:00",6,2004,"Classic Cars","UK Collectables, Ltd.","Liverpool","","UK"
"356",35,76.61,"7/6/2004 0:00",7,2004,"Classic Cars","L'ordine Souveniers","Reggio Emilia","","Italy"
"357",38,83.79,"8/2/2004 0:00",8,2004,"Classic Cars","Online Mini Collectables","Brickhaven","MA","USA"
"358",41,69.43,"8/30/2004 0:00",8,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"359",22,76.61,"10/4/2003 0:00",10,2003,"Classic Cars","Blauer See Auto, Co.","Frankfurt","","Germany"
"360",49,81.4,"10/16/2004 0:00",10,2004,"Classic Cars","Toms Spezialitten, Ltd","Koln","","Germany"
"361",38,73.42,"11/3/2004 0:00",11,2004,"Classic Cars","Volvo Model Replicas, Co","Lule","","Sweden"
"362",33,100,"11/15/2004 0:00",11,2004,"Classic Cars","Land of Toys Inc.","NYC","NY","USA"
"363",36,93.56,"11/24/2004 0:00",11,2004,"Classic Cars","Salzburg Collectables","Salzburg","","Austria"
"364",34,81.62,"1/6/2005 0:00",1,2005,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"365",24,67.83,"2/9/2005 0:00",2,2005,"Classic Cars","Toys of Finland, Co.","Helsinki","","Finland"
"366",36,70.26,"3/3/2005 0:00",3,2005,"Classic Cars","Scandinavian Gift Ideas","Boras","","Sweden"
"367",34,90.17,"5/17/2005 0:00",5,2005,"Classic Cars","Salzburg Collectables","Salzburg","","Austria"
"368",41,100,"1/31/2003 0:00",1,2003,"Trucks and Buses","Euro Shopping Channel","Madrid","","Spain"
"369",46,100,"4/4/2003 0:00",4,2003,"Trucks and Buses","Classic Legends Inc.","NYC","NY","USA"
"370",24,100,"6/3/2003 0:00",6,2003,"Trucks and Buses","Muscle Machine Inc","NYC","NY","USA"
"371",21,100,"8/1/2003 0:00",8,2003,"Trucks and Buses","Suominen Souveniers","Espoo","","Finland"
"372",24,100,"9/21/2003 0:00",9,2003,"Trucks and Buses","Oulu Toy Supplies, Inc.","Oulu","","Finland"
"373",48,100,"10/22/2003 0:00",10,2003,"Trucks and Buses","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"374",26,100,"11/6/2003 0:00",11,2003,"Trucks and Buses","Stylish Desk Decors, Co.","London","","UK"
"375",37,100,"11/14/2003 0:00",11,2003,"Trucks and Buses","Iberia Gift Imports, Corp.","Sevilla","","Spain"
"376",49,100,"11/25/2003 0:00",11,2003,"Trucks and Buses","Mini Classics","White Plains","NY","USA"
"377",34,99.54,"12/9/2003 0:00",12,2003,"Trucks and Buses","Diecast Collectables","Boston","MA","USA"
"378",48,100,"2/10/2004 0:00",2,2004,"Trucks and Buses","Signal Collectibles Ltd.","Brisbane","CA","USA"
"379",36,100,"3/11/2004 0:00",3,2004,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"380",46,100,"5/5/2004 0:00",5,2004,"Trucks and Buses","Euro Shopping Channel","Madrid","","Spain"
"381",46,100,"6/15/2004 0:00",6,2004,"Trucks and Buses","Handji Gifts& Co","Singapore","","Singapore"
"382",31,97.17,"7/20/2004 0:00",7,2004,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"383",41,100,"8/19/2004 0:00",8,2004,"Trucks and Buses","Diecast Classics Inc.","Allentown","PA","USA"
"384",21,100,"9/8/2004 0:00",9,2004,"Trucks and Buses","Land of Toys Inc.","NYC","NY","USA"
"385",38,100,"10/13/2004 0:00",10,2004,"Trucks and Buses","Marta's Replicas Co.","Cambridge","MA","USA"
"386",45,100,"10/22/2004 0:00",10,2004,"Trucks and Buses","Heintze Collectables","Aaarhus","","Denmark"
"387",26,58.38,"11/5/2004 0:00",11,2004,"Trucks and Buses","Vitachrome Inc.","NYC","NY","USA"
"388",38,100,"11/20/2004 0:00",11,2004,"Trucks and Buses","La Corne D'abondance, Co.","Paris","","France"
"389",48,100,"12/1/2004 0:00",12,2004,"Trucks and Buses","Muscle Machine Inc","NYC","NY","USA"
"390",42,64.16,"12/10/2004 0:00",12,2004,"Trucks and Buses","Euro Shopping Channel","Madrid","","Spain"
"391",49,35.71,"1/23/2005 0:00",1,2005,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"392",32,66.58,"2/17/2005 0:00",2,2005,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"393",54,100,"5/3/2005 0:00",5,2005,"Trucks and Buses","Euro Shopping Channel","Madrid","","Spain"
"394",33,100,"5/31/2005 0:00",5,2005,"Trucks and Buses","La Rochelle Gifts","Nantes","","France"
"395",36,100,"3/3/2003 0:00",3,2003,"Classic Cars","Cruz & Sons Co.","Makati City","","Philippines"
"396",20,100,"5/8/2003 0:00",5,2003,"Classic Cars","Marseille Mini Autos","Marseille","","France"
"397",29,97.89,"7/2/2003 0:00",7,2003,"Classic Cars","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"398",33,97.89,"9/5/2003 0:00",9,2003,"Classic Cars","Collectables For Less Inc.","Brickhaven","MA","USA"
"399",50,100,"10/11/2003 0:00",10,2003,"Classic Cars","Men 'R' US Retailers, Ltd.","Los Angeles","CA","USA"
"400",41,100,"11/4/2003 0:00",11,2003,"Classic Cars","Mini Auto Werke","Graz","","Austria"
"401",36,100,"11/12/2003 0:00",11,2003,"Classic Cars","Herkku Gifts","Bergen","","Norway"
"402",27,100,"11/20/2003 0:00",11,2003,"Classic Cars","Online Diecast Creations Co.","Nashua","NH","USA"
"403",47,100,"12/2/2003 0:00",12,2003,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"404",33,100,"1/16/2004 0:00",1,2004,"Classic Cars","Euro Shopping Channel","Madrid","","Spain"
"405",21,100,"2/22/2004 0:00",2,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"406",21,93.28,"4/12/2004 0:00",4,2004,"Classic Cars","Oulu Toy Supplies, Inc.","Oulu","","Finland"
"407",41,100,"6/1/2004 0:00",6,2004,"Classic Cars","UK Collectables, Ltd.","Liverpool","","UK"
"408",40,100,"7/6/2004 0:00",7,2004,"Classic Cars","L'ordine Souveniers","Reggio Emilia","","Italy"
"409",28,100,"8/4/2004 0:00",8,2004,"Classic Cars","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"410",23,100,"8/30/2004 0:00",8,2004,"Classic Cars","Vida Sport, Ltd","Gensve","","Switzerland"
"411",23,100,"10/4/2003 0:00",10,2003,"Classic Cars","Blauer See Auto, Co.","Frankfurt","","Germany"
"412",25,100,"10/16/2004 0:00",10,2004,"Classic Cars","Toms Spezialitten, Ltd","Koln","","Germany"
"413",24,100,"11/4/2004 0:00",11,2004,"Classic Cars","FunGiftIdeas.com","New Bedford","MA","USA"
"414",39,64.74,"11/15/2004 0:00",11,2004,"Classic Cars","Land of Toys Inc.","NYC","NY","USA"
"415",55,75.2,"11/24/2004 0:00",11,2004,"Classic Cars","Salzburg Collectables","Salzburg","","Austria"
"416",46,88.45,"1/6/2005 0:00",1,2005,"Classic Cars","Suominen Souveniers","Espoo","","Finland"
"417",50,100,"2/9/2005 0:00",2,2005,"Classic Cars","Toys of Finland, Co.","Helsinki","","Finland"
"418",47,100,"3/3/2005 0:00",3,2005,"Classic Cars","Scandinavian Gift Ideas","Boras","","Sweden"
"419",97,93.28,"4/14/2005 0:00",4,2005,"Classic Cars","Mini Caravy","Strasbourg","","France"
"420",32,100,"5/17/2005 0:00",5,2005,"Classic Cars","Salzburg Collectables","Salzburg","","Austria"
"421",35,100,"1/29/2003 0:00",1,2003,"Trucks and Buses","Baane Mini Imports","Stavern","","Norway"
"422",49,100,"3/26/2003 0:00",3,2003,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"423",38,100,"5/28/2003 0:00",5,2003,"Trucks and Buses","Corrida Auto Replicas, Ltd","Madrid","","Spain"
"424",32,100,"7/24/2003 0:00",7,2003,"Trucks and Buses","Technics Stores Inc.","Burlingame","CA","USA"
"425",34,100,"9/19/2003 0:00",9,2003,"Trucks and Buses","Dragon Souveniers, Ltd.","Singapore","","Singapore"
"426",36,99.17,"10/21/2003 0:00",10,2003,"Trucks and Buses","Mini Auto Werke","Graz","","Austria"
"427",48,93.34,"11/6/2003 0:00",11,2003,"Trucks and Buses","Australian Gift Network, Co","South Brisbane","Queensland","Australia"
"428",21,96.84,"11/13/2003 0:00",11,2003,"Trucks and Buses","Classic Gift Ideas, Inc","Philadelphia","PA","USA"
"429",21,93.34,"11/25/2003 0:00",11,2003,"Trucks and Buses","Saveley & Henriot, Co.","Lyon","","France"
"430",34,100,"12/5/2003 0:00",12,2003,"Trucks and Buses","Canadian Gift Exchange Network","Vancouver","BC","Canada"
"431",46,100,"1/29/2004 0:00",1,2004,"Trucks and Buses","West Coast Collectables Co.","Burbank","CA","USA"
"432",32,100,"3/10/2004 0:00",3,2004,"Trucks and Buses","Cambridge Collectables Co.","Cambridge","MA","USA"
"433",29,100,"5/4/2004 0:00",5,2004,"Trucks and Buses","Super Scale Inc.","New Haven","CT","USA"
"434",41,100,"6/15/2004 0:00",6,2004,"Trucks and Buses","Tokyo Collectables, Ltd","Minato-ku","Tokyo","Japan"
"435",43,96.84,"7/19/2004 0:00",7,2004,"Trucks and Buses","Souveniers And Things Co.","Chatswood","NSW","Australia"
"436",24,100,"8/17/2004 0:00",8,2004,"Trucks and Buses","Amica Models & Co.","Torino","","Italy"
"437",41,100,"9/8/2004 0:00",9,2004,"Trucks and Buses","Scandinavian Gift Ideas","Boras","","Sweden"
"438",46,98,"10/11/2004 0:00",10,2004,"Trucks and Buses","Auto Assoc. & Cie.","Versailles","","France"
"439",32,100,"10/21/2004 0:00",10,2004,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"440",22,100,"11/4/2004 0:00",11,2004,"Trucks and Buses","Online Diecast Creations Co.","Nashua","NH","USA"
"441",29,40.25,"11/18/2004 0:00",11,2004,"Trucks and Buses","Mini Wheels Co.","San Francisco","CA","USA"
"442",42,49.6,"11/29/2004 0:00",11,2004,"Trucks and Buses","Australian Collectors, Co.","Melbourne","Victoria","Australia"
"443",39,98,"12/10/2004 0:00",12,2004,"Trucks and Buses","Mini Gifts Distributors Ltd.","San Rafael","CA","USA"
"444",27,100,"1/20/2005 0:00",1,2005,"Trucks and Buses","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"445",48,98,"2/17/2005 0:00",2,2005,"Trucks and Buses","Corporate Gift Ideas Co.","San Francisco","CA","USA"
"446",29,85.1,"3/9/2005 0:00",3,2005,"Trucks and Buses","Anna's Decorations, Ltd","North Sydney","NSW","Australia"
"447",27,100,"5/1/2005 0:00",5,2005,"Trucks and Buses","Quebec Home Shopping Network","Montreal","Quebec","Canada"
